TransmChainNb,Generation,TrialOrder,TrialName,TestingPhase,Name,Sex,AgeMonth,Square1,Square2,Square3,Square4,Square5,Square6,Square7,Square8,Square9,Square10,Square11,Square12,Square13,Square14,Square15,Square16,Touch1,Touch2,Touch3,Touch4,RT1,RT2,RT3,RT4
1,2,23,42,Test,DAN,male,56,White,Red,White,White,White,Red,White,Red,White,White,White,Red,White,White,White,White,12,8,6,2,269.53,519.53,667.97,890.63
1,2,24,22,Test,DAN,male,56,White,White,White,White,White,Red,Red,White,White,White,Red,White,White,White,Red,White,15,11,6,7,121.09,402.34,859.38,1062.50
1,2,25,3,Test,DAN,male,56,White,White,White,White,White,White,White,Red,White,Red,White,Red,White,White,White,Red,12,8,10,16,320.31,570.31,820.31,1210.94
1,2,26,5,Test,DAN,male,56,White,White,Red,White,White,White,Red,White,White,White,White,White,White,White,Red,Red,16,15,7,4,140.63,390.63,671.88,890.63
1,2,27,18,Test,DAN,male,56,Red,Red,White,White,Red,White,Red,White,White,White,White,White,White,White,White,White,7,2,5,6,441.41,730.47,1199.22,1449.22
1,2,28,28,Test,DAN,male,56,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,White,White,7,3,4,8,250.00,449.22,621.09,859.38
1,2,29,40,Test,DAN,male,56,White,White,White,Red,Red,White,White,White,Red,Red,White,White,White,White,White,White,10,9,13,5,121.09,421.88,609.38,839.84
1,2,30,46,Test,DAN,male,56,White,White,White,Red,White,White,Red,Red,White,White,Red,White,White,White,White,White,8,11,7,4,113.28,441.41,671.88,863.28
1,2,31,24,Test,DAN,male,56,White,White,White,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,14,10,9,5,89.84,308.59,679.69,886.72
1,2,32,31,Test,DAN,male,56,White,White,Red,White,Red,White,White,Red,Red,White,White,White,White,White,White,White,3,9,5,1,410.16,707.03,910.16,1718.75
1,2,33,11,Test,DAN,male,56,Red,White,White,Red,Red,White,White,White,White,White,Red,White,White,White,White,White,4,11,6,5,167.97,371.09,648.44,890.63
1,2,34,1,Test,DAN,male,56,White,White,White,White,White,White,White,White,White,White,White,Red,White,Red,Red,Red,16,12,15,14,78.13,347.66,539.06,789.06
1,2,35,37,Test,DAN,male,56,Red,White,White,White,Red,White,Red,White,Red,White,White,White,White,White,White,White,7,5,1,13,39.06,308.59,480.47,1000.00
1,2,36,2,Test,DAN,male,56,White,White,White,Red,White,White,White,White,White,White,White,White,White,Red,Red,Red,16,15,14,13,148.44,429.69,699.22,929.69
1,2,37,44,Test,DAN,male,56,White,White,White,Red,White,White,White,Red,White,White,White,Red,White,White,White,Red,16,12,8,4,62.50,371.09,609.38,812.50
1,2,38,19,Test,DAN,male,56,White,White,White,Red,White,White,White,White,White,White,White,Red,White,White,Red,Red,16,12,15,4,50.78,300.78,472.66,800.78
1,2,39,33,Test,DAN,male,56,White,White,White,White,Red,Red,White,White,White,Red,Red,White,White,White,White,White,11,10,6,9,42.97,312.50,500.00,839.84
1,2,40,6,Test,DAN,male,56,White,Red,White,White,White,White,Red,White,White,White,White,Red,White,White,White,Red,16,12,7,6,97.66,578.13,789.06,937.50
1,2,41,10,Test,DAN,male,56,White,White,White,White,White,White,White,Red,White,White,Red,White,White,Red,Red,White,11,15,14,13,281.25,621.09,871.09,1191.41
1,2,42,45,Test,DAN,male,56,White,White,Red,Red,White,White,Red,White,White,White,White,Red,White,White,White,White,12,7,3,4,58.59,308.59,460.94,640.63
1,2,43,13,Test,DAN,male,56,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,White,White,White,11,7,3,2,109.38,289.06,500.00,699.22
1,2,44,27,Test,DAN,male,56,White,White,White,Red,White,Red,Red,White,White,Red,White,White,White,White,White,White,7,4,6,10,332.03,511.72,730.47,949.22
1,2,45,8,Test,DAN,male,56,White,White,White,White,Red,White,White,White,Red,White,Red,White,Red,White,White,White,11,14,13,9,421.88,671.88,1000.00,1222.66
1,2,46,16,Test,DAN,male,56,White,White,Red,Red,White,White,Red,White,White,White,White,White,White,White,Red,White,3,2,1,5,1089.84,1308.59,1578.13,2167.97
1,2,47,12,Test,DAN,male,56,White,White,Red,White,White,White,Red,White,White,White,Red,Red,White,White,White,White,12,11,7,3,97.66,289.06,468.75,820.31
1,2,48,29,Test,DAN,male,56,White,White,White,White,Red,White,Red,White,Red,White,Red,White,White,White,White,White,11,7,9,5,78.13,300.78,808.59,1250.00
1,2,49,32,Test,DAN,male,56,White,Red,White,White,White,Red,White,White,Red,White,Red,White,White,White,White,White,11,6,2,5,277.34,527.34,726.56,929.69
1,2,50,21,Test,DAN,male,56,White,White,White,White,Red,White,White,White,Red,White,White,White,Red,Red,White,White,14,13,9,5,109.38,378.91,550.78,789.06
1,3,1,1,Random,DREAM,female,54,White,White,White,White,White,White,White,Red,White,White,White,White,White,Red,Red,Red,8,16,15,14,89.84,359.38,558.59,789.06
1,3,2,1,Random,DREAM,female,54,White,White,Red,Red,White,White,White,White,Red,White,White,White,White,White,White,Red,4,3,5,8,218.75,417.97,609.38,808.59
1,3,3,1,Random,DREAM,female,54,White,White,Red,White,White,Red,White,White,White,White,White,Red,White,Red,White,White,3,6,12,16,58.59,300.78,730.47,3089.84
1,3,4,1,Random,DREAM,female,54,Red,White,White,White,Red,White,White,White,White,Red,Red,White,White,White,White,White,10,1,5,11,312.50,699.22,1222.66,1941.41
1,3,5,1,Random,DREAM,female,54,White,White,Red,White,White,White,White,White,White,White,White,Red,Red,Red,White,White,3,14,15,13,507.81,859.38,1726.56,2109.38
1,3,6,1,Random,DREAM,female,54,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,10,14,9,13,62.50,250.00,531.25,722.66
1,3,7,1,Random,DREAM,female,54,Red,White,White,White,White,White,White,White,White,Red,Red,White,Red,White,White,White,11,13,10,14,230.47,652.34,953.13,1691.41
1,3,8,1,Random,DREAM,female,54,Red,White,White,Red,White,White,White,Red,White,White,White,White,White,White,Red,White,4,8,12,15,58.59,277.34,687.50,886.72
1,3,9,1,Random,DREAM,female,54,White,White,White,White,Red,White,White,White,Red,Red,White,White,White,White,White,Red,16,10,5,9,89.84,359.38,578.13,1218.75
1,3,10,1,Random,DREAM,female,54,Red,White,White,White,White,Red,White,White,Red,White,White,White,White,White,White,Red,6,1,16,5,347.66,546.88,1546.88,2179.69
1,3,11,1,Random,DREAM,female,54,Red,White,White,White,White,White,Red,White,White,White,White,White,White,Red,White,Red,7,16,15,11,58.59,359.38,558.59,917.97
1,3,12,1,Random,DREAM,female,54,White,Red,White,White,Red,White,White,White,White,White,Red,White,Red,White,White,White,11,2,5,6,109.38,359.38,562.50,800.78
1,3,13,1,Random,DREAM,female,54,White,Red,White,White,White,Red,White,White,White,White,Red,White,Red,White,White,White,11,6,2,1,50.78,359.38,578.13,769.53
1,3,14,1,Random,DREAM,female,54,White,Red,White,White,Red,Red,White,White,White,White,White,White,White,Red,White,White,2,6,5,10,58.59,308.59,507.81,1109.38
1,3,15,1,Random,DREAM,female,54,White,White,White,White,White,White,Red,White,White,Red,Red,White,White,White,Red,White,7,11,15,10,109.38,359.38,609.38,828.13
1,3,16,1,Random,DREAM,female,54,White,Red,White,White,White,White,White,White,White,White,Red,Red,White,White,White,Red,12,16,11,2,761.72,980.47,1203.13,1480.47
1,3,17,1,Random,DREAM,female,54,White,White,White,White,Red,White,White,Red,White,Red,White,Red,White,White,White,White,8,12,5,10,347.66,570.31,859.38,1140.63
1,3,18,1,Random,DREAM,female,54,Red,White,Red,Red,White,White,White,White,White,White,Red,White,White,White,White,White,4,3,8,11,78.13,281.25,578.13,800.78
1,3,19,1,Random,DREAM,female,54,White,White,White,Red,White,White,Red,White,White,White,White,Red,White,White,Red,White,4,7,8,16,78.13,277.34,500.00,687.50
1,3,20,1,Random,DREAM,female,54,White,White,White,White,White,White,Red,White,White,Red,White,White,Red,White,White,Red,7,16,15,10,89.84,371.09,589.84,808.59
1,3,21,1,Random,DREAM,female,54,Red,Red,White,White,White,White,White,White,White,White,Red,White,White,White,Red,White,11,15,2,1,70.31,320.31,589.84,781.25
1,3,22,1,Random,DREAM,female,54,White,White,White,White,White,White,Red,White,Red,White,White,White,Red,White,White,Red,7,16,15,13,39.06,328.13,539.06,726.56
1,3,23,1,Random,DREAM,female,54,White,White,Red,White,White,Red,Red,White,Red,White,White,White,White,White,White,White,3,7,6,5,78.13,277.34,507.81,750.00
1,3,24,1,Random,DREAM,female,54,Red,White,White,White,White,Red,White,Red,White,White,White,White,Red,White,White,White,6,8,1,5,250.00,507.81,718.75,949.22
1,3,25,1,Random,DREAM,female,54,White,Red,White,White,White,White,White,Red,White,White,White,Red,Red,White,White,White,8,12,2,1,89.84,332.03,589.84,781.25
1,3,26,1,Random,DREAM,female,54,White,White,White,Red,White,White,Red,White,White,Red,White,White,White,White,White,Red,4,7,16,15,70.31,320.31,589.84,777.34
1,3,27,1,Random,DREAM,female,54,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,White,White,White,7,3,2,1,281.25,511.72,718.75,910.16
1,3,28,1,Random,DREAM,female,54,White,White,White,Red,White,Red,White,White,White,White,White,White,White,Red,White,Red,4,6,5,16,62.50,312.50,531.25,1121.09
1,3,29,1,Random,DREAM,female,54,White,White,White,White,White,White,White,White,Red,White,White,Red,Red,White,White,Red,16,12,15,9,277.34,527.34,679.69,898.44
1,3,30,1,Random,DREAM,female,54,White,Red,White,White,White,White,White,White,White,White,White,Red,Red,Red,White,White,12,14,2,13,421.88,671.88,921.88,1449.22
1,3,31,1,Random,DREAM,female,54,Red,White,White,White,White,White,Red,Red,White,White,White,White,Red,White,White,White,8,7,14,13,441.41,621.09,1031.25,1480.47
1,3,32,1,Random,DREAM,female,54,White,White,Red,Red,Red,White,White,White,White,White,White,Red,White,White,White,White,4,3,12,11,121.09,351.56,648.44,839.84
1,3,33,1,Random,DREAM,female,54,White,Red,White,White,White,White,White,Red,Red,White,Red,White,White,White,White,White,8,11,1,2,58.59,289.06,750.00,1371.09
1,3,34,1,Random,DREAM,female,54,White,White,White,Red,White,Red,White,White,Red,White,White,White,White,White,Red,White,6,4,10,5,261.72,449.22,851.56,1171.88
1,3,35,1,Random,DREAM,female,54,White,White,White,White,Red,Red,White,White,White,White,White,White,White,Red,Red,White,15,14,6,5,89.84,328.13,519.53,718.75
1,3,36,1,Random,DREAM,female,54,White,White,White,Red,White,White,Red,Red,White,White,White,White,White,White,Red,White,4,8,7,5,359.38,558.59,757.81,929.69
1,3,37,1,Random,DREAM,female,54,White,White,Red,White,Red,White,White,White,Red,White,White,Red,White,White,White,White,3,12,11,7,62.50,292.97,472.66,832.03
1,3,38,1,Random,DREAM,female,54,White,White,White,White,White,Red,White,White,White,White,Red,Red,Red,White,White,White,12,11,6,5,429.69,628.91,828.13,1019.53
1,3,39,1,Random,DREAM,female,54,White,White,White,White,White,White,Red,White,White,Red,Red,Red,White,White,White,White,12,7,11,10,70.31,328.13,500.00,687.50
1,3,40,1,Random,DREAM,female,54,White,Red,White,White,White,White,White,White,Red,White,White,White,White,Red,Red,White,15,14,2,9,70.31,328.13,570.31,859.38
1,3,41,1,Random,DREAM,female,54,White,White,White,White,White,White,White,Red,White,White,Red,Red,White,White,White,Red,8,12,11,16,39.06,257.81,460.94,667.97
1,3,42,1,Random,DREAM,female,54,White,Red,White,White,Red,White,White,White,White,White,White,White,White,Red,White,Red,16,15,2,3,5527.34,8558.59,9027.34,9417.97
1,3,43,1,Random,DREAM,female,54,Red,White,White,White,White,White,Red,White,White,White,Red,White,White,Red,White,White,7,11,1,2,82.03,312.50,609.38,839.84
1,3,44,1,Random,DREAM,female,54,White,White,White,White,White,Red,Red,Red,White,Red,White,White,White,White,White,White,3,15,5,6,1531.25,2230.47,2531.25,5042.97
1,3,45,1,Random,DREAM,female,54,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,White,White,White,3,7,2,1,109.38,359.38,558.59,750.00
1,3,46,1,Random,DREAM,female,54,White,White,White,White,Red,White,Red,Red,White,White,White,White,White,White,Red,White,7,8,11,12,257.81,449.22,667.97,1039.06
1,3,47,1,Random,DREAM,female,54,White,Red,Red,White,White,White,White,White,White,White,White,Red,White,Red,White,White,12,3,2,1,257.81,539.06,867.19,1089.84
1,3,48,1,Random,DREAM,female,54,Red,White,White,Red,White,White,White,White,Red,White,Red,White,White,White,White,White,4,11,1,3,50.78,281.25,531.25,750.00
1,3,49,1,Random,DREAM,female,54,Red,White,Red,White,White,White,White,White,Red,White,Red,White,White,White,White,White,3,11,7,1,82.03,312.50,542.97,703.13
1,3,50,1,Random,DREAM,female,54,White,White,White,White,White,White,Red,White,White,White,White,White,Red,Red,White,Red,16,15,13,14,500.00,781.25,1089.84,1539.06
1,3,1,47,Test,DREAM,female,54,White,White,White,White,White,Red,White,White,Red,Red,White,White,Red,White,White,White,6,7,10,5,531.25,750.00,941.41,1167.97
1,3,2,11,Test,DREAM,female,54,White,White,White,Red,Red,Red,White,White,White,White,Red,White,White,White,White,White,11,5,4,10,296.88,828.13,1046.88,1859.38
1,3,3,12,Test,DREAM,female,54,White,White,Red,White,White,White,Red,White,White,White,Red,Red,White,White,White,White,3,7,11,12,199.22,410.16,859.38,1058.59
1,3,4,39,Test,DREAM,female,54,White,White,White,White,Red,Red,White,Red,White,Red,White,White,White,White,White,White,8,6,5,10,257.81,507.81,730.47,1890.63
1,3,5,5,Test,DREAM,female,54,White,White,White,Red,White,White,Red,White,White,White,White,White,White,White,Red,Red,16,15,11,3,738.28,988.28,1296.88,1820.31
1,3,6,17,Test,DREAM,female,54,White,Red,White,White,Red,Red,White,White,White,Red,White,White,White,White,White,White,2,6,10,5,359.38,558.59,800.78,1050.78
1,3,7,16,Test,DREAM,female,54,Red,Red,Red,White,Red,White,White,White,White,White,White,White,White,White,White,White,3,2,1,5,113.28,292.97,531.25,4542.97
1,3,8,13,Test,DREAM,female,54,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,White,White,White,3,7,11,1,160.16,371.09,589.84,1011.72
1,3,9,38,Test,DREAM,female,54,White,White,White,White,White,White,Red,White,Red,White,White,White,Red,Red,White,White,16,15,7,11,2871.09,3121.09,3472.66,3703.13
1,3,10,27,Test,DREAM,female,54,White,White,White,Red,White,Red,Red,White,White,Red,White,White,White,White,White,White,4,7,6,5,167.97,386.72,667.97,898.44
1,3,11,18,Test,DREAM,female,54,White,Red,White,White,Red,Red,Red,White,White,White,White,White,White,White,White,White,7,2,6,5,121.09,390.63,582.03,781.25
1,3,12,3,Test,DREAM,female,54,White,White,White,White,White,White,White,Red,White,Red,White,Red,White,White,White,Red,12,16,15,8,230.47,750.00,941.41,1800.78
1,3,13,33,Test,DREAM,female,54,White,White,White,White,White,Red,White,White,Red,Red,Red,White,White,White,White,White,16,15,13,14,1097.66,1320.31,1570.31,1859.38
1,3,14,1,Test,DREAM,female,54,White,White,White,White,White,White,White,White,White,White,White,Red,White,Red,Red,Red,16,12,15,14,281.25,511.72,722.66,902.34
1,3,15,9,Test,DREAM,female,54,White,White,White,White,White,White,White,White,White,Red,White,White,Red,Red,Red,White,15,14,10,13,140.63,402.34,621.09,839.84
1,3,16,21,Test,DREAM,female,54,White,White,White,White,Red,White,White,White,Red,White,White,White,Red,Red,White,White,14,5,9,13,152.34,472.66,691.41,1031.25
1,3,17,50,Test,DREAM,female,54,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,2,6,11,10,2171.88,2800.78,5332.03,5968.75
1,3,18,36,Test,DREAM,female,54,White,White,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,White,16,15,3,7,640.63,859.38,1191.41,1441.41
1,3,19,32,Test,DREAM,female,54,White,Red,White,White,Red,Red,White,White,White,White,Red,White,White,White,White,White,16,15,14,13,789.06,1019.53,1359.38,1789.06
1,3,20,23,Test,DREAM,female,54,White,White,White,White,White,Red,White,White,White,White,Red,White,White,Red,Red,White,11,15,14,6,140.63,359.38,640.63,839.84
1,3,21,34,Test,DREAM,female,54,Red,Red,White,White,Red,Red,White,White,White,White,White,White,White,White,White,White,6,2,5,1,109.38,328.13,519.53,730.47
1,3,22,2,Test,DREAM,female,54,White,White,White,White,White,White,White,White,White,White,White,White,Red,Red,Red,Red,16,15,14,13,480.47,691.41,941.41,1230.47
1,3,23,14,Test,DREAM,female,54,White,Red,White,White,Red,White,White,White,Red,White,White,White,Red,White,White,White,2,5,9,13,109.38,371.09,582.03,812.50
1,3,24,30,Test,DREAM,female,54,White,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,White,White,3,4,8,12,621.09,851.56,1058.59,1390.63
1,3,25,35,Test,DREAM,female,54,White,White,White,White,Red,White,White,Red,Red,White,White,Red,White,White,White,White,8,12,9,16,50.78,261.72,718.75,3308.59
1,3,26,24,Test,DREAM,female,54,White,White,White,White,Red,White,White,White,Red,Red,White,White,White,Red,White,White,10,14,5,9,121.09,339.84,613.28,832.03
1,3,27,4,Test,DREAM,female,54,White,White,White,White,White,Red,White,White,White,Red,Red,Red,White,White,White,White,11,12,15,6,257.81,429.69,617.19,828.13
1,3,28,29,Test,DREAM,female,54,White,White,White,White,Red,White,Red,White,Red,White,Red,White,White,White,White,White,7,11,5,9,160.16,359.38,691.41,1199.22
1,3,29,37,Test,DREAM,female,54,Red,White,White,White,Red,White,Red,White,White,White,White,White,Red,White,White,White,7,5,1,9,117.19,367.19,589.84,828.13
1,3,30,42,Test,DREAM,female,54,White,Red,White,White,White,Red,White,Red,White,White,White,Red,White,White,White,White,8,12,2,6,140.63,339.84,640.63,808.59
1,3,31,8,Test,DREAM,female,54,White,White,White,White,White,White,White,White,Red,White,Red,White,Red,Red,White,White,11,14,9,13,50.78,472.66,691.41,890.63
1,3,32,26,Test,DREAM,female,54,White,White,White,White,White,White,White,White,Red,White,White,Red,Red,White,White,Red,12,15,13,16,62.50,531.25,722.66,949.22
1,3,33,15,Test,DREAM,female,54,White,White,White,White,White,White,Red,White,Red,White,White,White,Red,Red,White,White,7,13,14,9,89.84,781.25,1062.50,1363.28
1,3,34,43,Test,DREAM,female,54,White,White,Red,White,White,White,Red,Red,White,White,White,Red,White,White,White,White,3,7,8,12,62.50,281.25,472.66,652.34
1,3,35,20,Test,DREAM,female,54,White,Red,Red,White,White,White,White,White,White,White,Red,Red,White,White,White,White,3,12,11,2,50.78,308.59,511.72,750.00
1,3,36,6,Test,DREAM,female,54,White,White,White,White,White,Red,Red,White,White,White,White,Red,White,White,White,Red,12,7,16,15,82.03,308.59,531.25,718.75
1,3,37,7,Test,DREAM,female,54,White,Red,Red,White,White,White,White,White,White,White,Red,White,White,White,Red,White,3,15,2,7,167.97,886.72,1109.38,1488.28
